,time,municipality,station,latitude,longitude,unit
18746,2019-07-17 22:47:54,165,481,41.54494479070909,-8.495749245424742,1014
18747,2019-05-11 20:55:53,82,270,39.61184892514114,-8.64877064018958,383
18748,2019-03-14 04:45:24,17,81,38.700756136678905,-9.381642418079974,227
18749,2019-02-06 08:12:57,229,16,40.74813906189945,-8.484690130319544,44
18750,2019-04-04 02:41:30,263,562,38.733863913008506,-9.322193784791574,1049
18751,2019-12-16 05:27:32,173,39,41.46592244203267,-8.64140941514292,567
18752,2019-09-15 13:20:42,71,421,38.75403537679974,-9.204860298249724,154
18753,2019-07-09 12:43:27,136,165,38.62358607652236,-9.152616193267313,1503
18754,2019-06-19 18:57:24,236,405,40.60853473953189,-8.64498887556536,503
18755,2019-08-30 17:36:59,162,215,38.67104437996878,-8.222256423486131,652
18756,2019-04-25 00:26:44,17,87,38.707869945063564,-9.418368500993997,1411
18757,2019-10-04 19:17:59,45,48,38.61617735782206,-9.187696446739448,1560
18758,2019-11-27 19:30:04,45,101,38.66096072841547,-9.164893588656732,945
18759,2019-02-14 13:28:25,118,560,38.911639156674106,-7.316011398273747,1080
18760,2019-09-11 14:40:02,266,256,38.70729788048556,-9.19062056961509,234
18761,2019-03-10 08:13:32,248,343,41.18968771413981,-8.607000051566553,1418
18762,2019-06-21 05:13:09,65,291,40.75019870882306,-8.072271229403903,1211
18763,2019-08-15 08:31:35,133,575,38.831361671391676,-9.098903444506238,1114
18764,2019-06-18 00:37:31,104,279,37.84868633809835,-8.766385454992296,1527
18765,2019-01-23 23:13:05,44,271,41.009682347760084,-8.460259702297558,1482
18766,2019-06-27 23:45:00,258,159,39.21031838127649,-8.963683263210948,74
18767,2019-09-06 11:51:57,4,572,37.52576504905613,-8.157243360465047,1299
18768,2019-07-02 14:09:08,158,117,41.34316290970129,-8.478789760354717,698
18769,2019-09-02 12:43:43,82,220,39.65416807590933,-8.511230648873749,1694
18770,2019-07-09 09:01:56,236,405,40.64209205717091,-8.622977173850185,503
18771,2019-05-19 02:02:39,148,451,41.341712371999556,-8.64213628672928,777
18772,2019-12-05 14:52:15,208,296,38.552487564114834,-8.892539862730164,98
18773,2019-04-19 01:54:13,22,158,38.473752441363,-9.083760074231531,1035
18774,2019-03-21 00:53:37,151,193,40.42036009022134,-7.702498152780431,1238
18775,2019-02-14 06:29:41,147,315,40.660622290365474,-6.996362812340961,1578
18776,2019-05-27 07:04:22,136,496,38.63622835766381,-9.160070505800363,390
18777,2019-03-21 12:03:06,243,8,41.076961268742146,-7.577288282812595,803
18778,2019-10-12 18:49:28,71,421,38.737283989448905,-9.219655948456774,872
18779,2019-01-14 10:33:21,108,298,41.41619201846646,-8.74236322410085,1314
18780,2019-05-18 14:00:36,26,268,38.586116601765845,-7.899307064235949,48
18781,2019-10-27 18:17:45,265,105,41.10743763800098,-8.607744564924323,195
18782,2019-11-20 23:57:18,214,433,41.002875757900114,-8.631469537889716,374
18783,2019-07-22 21:48:11,90,99,38.879092021113,-9.273304227112934,456
18784,2019-01-21 14:58:54,141,76,37.1446483171261,-8.545307828135071,523
18785,2019-03-10 02:41:29,118,560,38.96254870991797,-7.298507875655463,1080
18786,2019-04-10 16:42:34,201,33,41.334984970984706,-8.600044460098571,147
18787,2019-02-24 01:45:46,225,147,41.42237284801746,-8.242133869862666,1645
18788,2019-12-01 02:35:40,12,186,38.640457589744145,-8.99712316750772,680
18789,2019-03-27 09:44:01,89,529,40.10802344907383,-8.238964135021426,415
18790,2019-10-26 18:19:41,17,518,38.70858021768053,-9.330437673252035,540
18791,2019-04-08 22:49:21,148,451,41.36031839483184,-8.757885792938703,435
18792,2019-08-04 19:51:15,201,27,41.44822265444895,-8.463007658335691,866
18793,2019-04-28 22:11:14,180,25,41.29956914936217,-7.748317665542766,198
18794,2019-07-04 18:29:30,92,235,39.1300092882444,-9.38795672825857,423
18795,2019-04-28 05:21:01,108,298,41.388257850604916,-8.75644920299243,122
18796,2019-12-29 17:14:09,259,396,42.015386449494436,-8.39080021559325,359
18797,2019-11-24 00:11:38,175,114,39.054218996451944,-7.883217398068641,497
18798,2019-11-02 10:30:02,87,183,38.37338509424186,-7.471254685920687,1215
18799,2019-05-31 23:09:44,241,358,40.502351586667224,-8.479320445607167,1343
18800,2019-12-15 16:16:34,82,258,39.72751058627769,-8.614699970218394,1200
18801,2019-11-01 19:27:23,194,476,41.899986620011845,-8.81873199955718,1089
18802,2019-06-26 15:51:00,214,433,41.00115264323282,-8.64470367876249,162
18803,2019-06-18 10:32:18,204,316,41.795303095835116,-6.770735359537171,571
18804,2019-11-18 11:24:32,268,310,40.64459718642472,-7.9276843248497455,616
18805,2019-08-07 22:33:39,212,254,39.58380452233576,-8.497791904636367,556
18806,2019-05-23 17:34:52,45,101,38.658272319183126,-9.166028843228935,1340
18807,2019-06-02 18:50:43,43,172,39.24126198960268,-8.703753068751071,242
18808,2019-11-12 03:11:57,136,31,38.63149178256662,-9.1024223120317,1214
18809,2019-07-31 22:11:49,215,181,40.00972620627678,-7.791786199197377,419
18810,2019-09-05 21:48:39,173,102,41.54051284104801,-8.619005093349063,378
18811,2019-08-12 16:34:00,160,134,38.63645519538948,-8.910694516794928,1135
18812,2019-02-08 22:41:46,263,58,38.68554698000258,-9.233636311904567,206
18813,2019-07-06 08:54:52,255,366,40.59205512280737,-8.497571407954423,1287
18814,2019-03-30 06:02:53,158,505,41.36644427958428,-8.33462774355562,93
18815,2019-05-12 11:46:27,229,16,40.640420072020284,-8.490974875251682,569
18816,2019-05-05 06:22:39,268,435,40.661865269167144,-7.924307004675506,82
18817,2019-08-07 04:16:10,231,460,37.08868894957995,-8.106916631584019,632
18818,2019-09-25 18:41:23,173,292,41.55057416739019,-8.51258462233534,1062
18819,2019-02-17 11:51:21,148,451,41.348987280869,-8.748417521416993,1073
18820,2019-09-10 14:11:45,129,204,39.81198739217285,-8.818598939561813,745
18821,2019-10-24 03:36:46,160,134,38.63406525558304,-8.92656304023236,759
18822,2019-10-13 10:44:37,66,339,39.16109953769189,-8.574015333261508,844
18823,2019-07-11 13:19:07,244,454,41.39944392213195,-6.367341514033065,1412
18824,2019-09-22 22:46:20,76,38,38.759453958589155,-8.952851384607053,564
18825,2019-11-12 16:20:11,137,361,37.054034459913325,-7.733654488468265,1572
18826,2019-08-03 12:23:56,133,440,38.81369421267231,-9.09511719902625,1300
18827,2019-08-28 21:11:58,255,73,40.57281630319204,-8.49745855674267,469
18828,2019-05-14 10:21:37,136,525,38.62577746029137,-9.081964057841603,1269
18829,2019-05-17 03:52:17,143,83,39.31218467291674,-8.425138997370336,1012
18830,2019-10-26 08:32:09,236,491,40.62484038773916,-8.656741739452787,146
18831,2019-04-14 06:36:35,207,346,40.21713157012255,-8.414479186976305,691
18832,2019-10-26 18:20:47,71,421,38.75267373674332,-9.233820627217579,872
18833,2019-06-15 21:05:46,160,116,38.590413582226894,-8.906975310194696,1433
18834,2019-07-26 05:12:26,81,214,41.14370303502127,-8.603888044181604,132
18835,2019-10-15 15:22:58,133,404,38.80827045811714,-9.150623939157281,59
18836,2019-09-08 04:38:16,242,431,41.24572930669829,-8.66167214222922,1531
18837,2019-09-21 04:13:08,275,289,38.93308539952595,-9.30747676952872,962
18838,2019-08-28 18:35:37,135,100,41.17267475797596,-7.744635433884489,442
18839,2019-10-31 06:26:34,142,500,38.954576566007034,-8.158075090718572,271
18840,2019-08-15 15:20:06,133,32,38.78894660348601,-9.11941631311855,851
18841,2019-07-21 18:15:23,147,547,40.61847745056178,-7.007859107815858,1403
18842,2019-11-25 09:42:48,7,242,40.57023663736359,-7.764118261342627,670
18843,2019-08-09 03:03:03,14,132,40.4078145418212,-6.861014363899812,1658
18844,2019-05-30 13:49:05,129,204,39.84082037469073,-8.863445577471799,745
18845,2019-11-27 11:49:05,71,259,38.73138057130799,-9.227441450392302,1510
18846,2019-05-16 09:29:25,248,18,41.1934636251384,-8.699296353289071,493
18847,2019-11-24 23:00:09,44,191,40.97947101080987,-8.583731007202067,1665
18848,2019-01-15 04:42:50,129,317,39.77790190717462,-8.804548578413263,1106
18849,2019-09-11 00:11:25,193,237,41.16403171759507,-8.507678657728471,971
18850,2019-05-12 20:32:22,129,52,39.74291776002251,-8.803859938304953,468
18851,2019-04-30 19:17:26,88,307,41.229008403856426,-8.111417373281492,473
18852,2019-08-25 17:35:44,153,306,39.54149133243367,-8.98059370108308,1065
18853,2019-07-18 02:57:49,133,195,38.851711935091544,-9.113171068620561,731
18854,2019-03-02 23:51:47,165,453,41.56109204933543,-8.462620550247927,896
18855,2019-08-02 23:12:26,133,440,38.809788882912606,-9.128311278136865,253
18856,2019-02-28 06:21:09,63,554,39.25246233731034,-9.15945324160301,303
18857,2019-04-19 21:42:56,84,497,37.738827313512985,-8.776874062619568,1584
18858,2019-11-09 12:31:45,34,299,40.14756944341963,-8.862822852003825,1019
18859,2019-02-28 11:34:50,210,180,41.584287275434775,-7.31830157107478,1370
18860,2019-07-12 00:08:23,90,287,38.75020941383209,-9.264699938248246,1064
18861,2019-02-16 20:19:00,5,145,39.249776345984834,-8.009859141548718,718
18862,2019-06-23 09:56:13,266,415,38.721104308050315,-9.173873259278135,1213
18863,2019-07-11 11:55:49,227,478,38.338772926607184,-7.994317015081312,901
18864,2019-04-20 23:57:10,265,182,41.023823393793165,-8.559838295094298,1565
18865,2019-11-02 22:38:01,15,240,39.86816689299151,-8.648070413149888,1220
18866,2019-01-26 12:47:03,190,167,38.37360592909142,-8.792403282739476,1142
18867,2019-10-08 09:04:30,277,85,41.409808075100656,-7.951766610989199,1401
18868,2019-02-17 16:19:56,189,533,38.92664571087543,-9.01321986967909,1198
18869,2019-11-22 12:44:39,133,440,38.79599338979755,-9.10528330737267,1300
18870,2019-08-19 23:18:54,133,440,38.81036123331656,-9.113697912386991,21
18871,2019-03-02 16:40:15,40,384,40.44812485399129,-7.1287150788040226,1284
18872,2019-06-22 10:48:07,12,186,38.658325765588096,-9.05391113092054,680
18873,2019-05-05 21:54:07,9,403,40.22452909625871,-8.053057531680798,37
18874,2019-07-16 22:42:45,99,50,38.794750408419056,-9.192883571349824,494
18875,2019-03-21 11:33:04,204,316,41.804621502204114,-6.752947672087525,853
18876,2019-01-12 15:54:00,266,223,38.7166401224051,-9.122499654148507,203
18877,2019-10-08 09:35:58,248,328,41.19285625280381,-8.674061279187772,121
18878,2019-08-17 02:32:20,67,67,40.21423291818432,-8.652465588677128,1243
18879,2019-09-21 02:39:06,81,305,41.17991192384012,-8.59259312895819,1638
18880,2019-10-16 01:03:29,99,297,38.783574722290005,-9.219754016908997,1132
18881,2019-07-09 15:42:54,265,211,41.11490828721446,-8.59549563349449,986
18882,2019-06-06 23:52:53,22,158,38.443701925177365,-9.100076047967168,575
18883,2019-12-03 09:26:45,90,430,38.795650961644846,-9.334070206518055,1398
18884,2019-07-10 18:42:45,90,352,38.77266399745767,-9.311438582093727,461
18885,2019-12-01 21:10:33,248,343,41.18675435739238,-8.61368197413998,272
18886,2019-01-30 01:14:57,248,18,41.20220005696202,-8.685250831107902,985
18887,2019-09-12 21:59:33,263,562,38.69644748278672,-9.314480599835445,1180
18888,2019-12-10 22:25:44,208,347,38.52693085536122,-8.866866537674804,1263
18889,2019-09-09 05:47:39,17,130,38.7302445801658,-9.33887551480681,1559
18890,2019-05-18 20:49:46,258,41,39.05798223631554,-8.861739261791804,1498
18891,2019-09-16 06:30:32,45,128,38.67476151441514,-9.158266742484983,314
18892,2019-01-13 14:30:02,266,58,38.70519746426389,-9.146840685653526,262
18893,2019-10-19 07:46:17,17,518,38.71617708780922,-9.331954250516937,697
18894,2019-06-12 23:59:25,188,538,37.10294322319929,-8.222490421028066,351
18895,2019-02-08 23:19:07,173,102,41.535687853724404,-8.607736381019917,378
18896,2019-05-11 22:35:02,133,404,38.82141128366827,-9.124248192618314,1174
18897,2019-06-01 19:59:28,88,307,41.2291977317445,-8.142928709279717,633
18898,2019-07-01 02:09:01,269,477,41.5573859914946,-7.004930686382393,1250
18899,2019-12-23 11:06:27,192,368,41.321635715727744,-8.142157336716725,1285
18900,2019-10-03 10:10:58,263,123,38.707924012684465,-9.235664300511004,551
18901,2019-09-24 06:49:37,225,147,41.40757263956473,-8.290475089381042,538
18902,2019-11-06 11:43:29,208,82,38.530325919724454,-8.887502860605425,923
18903,2019-04-13 00:21:00,90,520,38.86450567080506,-9.33483465456859,1133
18904,2019-07-20 10:50:40,43,172,39.31091484109591,-8.627716034700136,771
18905,2019-10-10 19:38:53,241,358,40.48435756800818,-8.409010499775508,1700
18906,2019-01-29 16:49:54,4,572,37.573455619123706,-8.171053436885035,1299
18907,2019-08-20 06:55:51,81,214,41.14662911167234,-8.591050442701308,1603
18908,2019-10-02 13:30:58,141,76,37.204886629130485,-8.539517787236962,523
18909,2019-10-14 04:58:26,256,424,39.405707121894125,-9.147099594262674,1444
18910,2019-05-02 08:43:47,260,137,37.65110273571519,-7.659485560168457,1061
18911,2019-05-27 23:38:31,124,107,37.016538279421155,-7.926210912960813,1161
18912,2019-06-04 11:21:48,129,204,39.82303576186789,-8.811298853347449,745
18913,2019-05-01 19:42:52,0,154,41.46568071016038,-7.687961623395562,848
18914,2019-06-01 08:47:51,108,298,41.38972208202379,-8.762560941305,122
18915,2019-03-07 06:58:13,136,170,38.559194285032284,-9.069726914346527,153
18916,2019-01-15 00:27:14,265,552,41.10624896848888,-8.570037274398448,637
18917,2019-12-22 23:08:06,225,147,41.43654572994678,-8.318111925927857,860
18918,2019-09-16 00:57:48,152,72,37.252461459052064,-8.318189084394364,1228
18919,2019-08-01 18:58:02,192,368,41.32377307279513,-8.142962108890853,727
18920,2019-07-24 01:44:20,153,306,39.503954664511596,-9.005244728266902,1065
18921,2019-07-01 20:41:47,21,456,39.027953536347624,-8.66060747415313,560
18922,2019-11-02 13:42:19,154,79,41.73834045527844,-8.215843660259083,1295
18923,2019-07-17 19:30:31,222,429,37.18741863298348,-7.892678370410265,932
18924,2019-08-05 05:27:32,266,329,38.70389103175695,-9.146789133977974,757
18925,2019-07-28 19:53:42,81,64,41.176214510741914,-8.597584953487852,661
18926,2019-06-30 02:23:48,263,259,38.72580096739147,-9.233294210612925,1510
18927,2019-11-26 08:58:44,193,509,41.04522426714307,-8.410450652666668,247
18928,2019-09-12 18:51:01,265,509,41.06329348854098,-8.49700249463622,1523
18929,2019-09-04 17:55:46,92,235,39.0389523606898,-9.247614146790898,843
18930,2019-04-08 15:54:26,265,105,41.116530390982426,-8.639131233777293,746
18931,2019-09-27 14:52:34,141,3,37.15521564033433,-8.546109107366838,69
18932,2019-01-08 15:10:00,81,18,41.176752647921575,-8.660225149825933,493
18933,2019-12-09 08:31:42,40,384,40.53563814422617,-7.142500253245318,1284
18934,2019-04-13 14:49:42,247,459,39.19056705995813,-7.776726137532698,184
18935,2019-08-24 19:26:06,232,167,38.18441948751044,-8.699311290335494,1142
18936,2019-07-14 10:37:07,249,3,37.13686648219659,-8.77696868685742,69
18937,2019-05-02 16:23:24,17,518,38.71240872877874,-9.340580565272909,697
18938,2019-08-03 16:45:32,173,278,41.47197775045522,-8.608432078836486,436
18939,2019-02-09 11:15:19,71,287,38.733414558770455,-9.216230576594358,1064
18940,2019-12-24 01:16:43,54,528,39.94201281054169,-7.649716116614916,825
18941,2019-03-15 17:08:00,144,425,41.7761287469505,-8.436241040641818,1622
18942,2019-09-21 09:53:53,266,124,38.74698759258263,-9.190590175526745,801
18943,2019-01-19 21:04:23,44,191,40.923768424726624,-8.537268701287676,1076
18944,2019-08-13 21:07:01,134,281,38.656572957716484,-9.059724504919451,1194
18945,2019-04-14 05:47:21,40,384,40.55805809851032,-7.2376842411523175,1284
18946,2019-08-11 22:21:43,186,301,39.85198401178973,-7.082082662412574,635
18947,2019-10-17 16:32:55,71,421,38.747922729817034,-9.208770529472917,1583
18948,2019-07-03 22:15:30,77,179,41.24566380228759,-8.38683505078931,1330
18949,2019-12-22 13:00:52,214,433,40.97160804391889,-8.622165465749987,374
18950,2019-01-27 12:20:15,207,108,40.22443788269114,-8.445171362596511,1010
18951,2019-01-23 20:16:04,193,444,41.11763978886197,-8.505733902959077,1148
18952,2019-10-03 08:31:48,193,237,41.15312315196451,-8.510470403086899,971
18953,2019-08-24 03:54:33,255,73,40.61039190207151,-8.460206864690349,1630
18954,2019-06-05 21:34:57,150,410,39.04042458998979,-9.095066345694644,106
18955,2019-06-28 20:58:50,263,239,38.71958838338938,-9.264846886874103,1421
18956,2019-06-05 08:14:41,198,517,39.53289396671734,-8.08797765928614,849
18957,2019-10-17 04:56:03,241,457,40.454579767087004,-8.508556117837351,264
18958,2019-01-28 03:58:52,7,242,40.56619078237657,-7.71089904189687,670
18959,2019-01-21 19:35:07,81,363,41.15042305952078,-8.603417863806152,760
18960,2019-06-12 08:52:39,43,566,39.401202814899904,-8.880363027302634,1671
18961,2019-03-26 10:37:28,198,263,39.45399681308562,-8.251078874337265,1296
18962,2019-11-04 22:54:22,99,202,38.793824498082195,-9.186157144659655,657
18963,2019-03-07 20:46:31,160,134,38.63795318361609,-8.915001960217195,542
18964,2019-08-17 22:33:10,145,540,38.97912730897763,-9.080901119459577,842
18965,2019-12-02 18:07:56,233,243,40.474825820310606,-7.608965980469599,620
18966,2019-12-15 13:48:15,18,11,37.19118189490104,-7.415369429889025,440
18967,2019-08-03 08:19:53,208,347,38.51613398502386,-8.832449520719612,1263
18968,2019-11-11 14:32:55,8,394,41.216226903973855,-8.271636448461427,90
18969,2019-08-20 12:58:03,268,514,40.66157982831301,-7.913053177862411,0
18970,2019-06-03 05:35:03,266,415,38.73056441066969,-9.127877025589932,914
18971,2019-06-20 08:38:28,266,256,38.70061322215251,-9.150761134691423,234
18972,2019-12-29 12:22:55,207,346,40.22012557835108,-8.417098560462167,691
18973,2019-11-19 22:14:34,208,347,38.53564301660561,-8.901544037227762,1263
18974,2019-07-12 21:22:39,266,123,38.72094037660118,-9.145894607054105,934
18975,2019-07-10 09:39:16,265,483,41.07314782807342,-8.6490854979217,738
18976,2019-06-04 04:18:56,189,272,38.88899609379055,-9.058178212304535,1216
18977,2019-11-04 02:15:41,266,286,38.78588539795641,-9.112651558904023,891
18978,2019-01-18 20:08:10,37,399,41.21538583907941,-8.550211952531264,33
18979,2019-10-13 06:50:28,108,298,41.39040912979028,-8.762043615378612,1314
18980,2019-04-20 07:22:25,81,30,41.16013992540213,-8.603074642758749,18
18981,2019-10-16 02:02:02,162,215,38.63755175133524,-8.220953964398532,1025
18982,2019-06-17 10:14:14,73,133,37.160861981389615,-7.787662894071154,1315
18983,2019-05-21 11:46:05,198,517,39.45363169718002,-8.147815233370618,849
18984,2019-07-21 13:28:09,99,297,38.79172187448583,-9.217074412967262,1363
18985,2019-09-08 05:57:10,208,347,38.51640554362403,-8.908700307870966,1263
18986,2019-03-29 16:44:37,165,481,41.548020659291396,-8.409584351690114,651
18987,2019-02-09 03:44:04,165,278,41.48828785783511,-8.483126397892269,436
18988,2019-10-19 22:54:40,25,201,38.1622372108951,-7.8857306738205795,277
18989,2019-12-01 06:14:01,208,347,38.51387762584537,-9.01464050898979,1263
18990,2019-05-29 02:53:17,119,60,39.010908433433976,-9.150099253096016,1488
18991,2019-06-14 04:07:54,129,86,39.89228145110878,-8.827731027664253,467
18992,2019-03-04 07:31:32,266,146,38.7812945626155,-9.16044926556092,505
18993,2019-11-25 21:16:20,136,170,38.637019775597416,-9.134519720083178,153
18994,2019-02-14 05:56:21,37,209,41.21182703588828,-8.502835086417274,1620
18995,2019-03-18 01:18:06,180,15,41.31024126530357,-7.748303802139731,27
18996,2019-11-07 22:38:23,241,358,40.41950076030485,-8.46153667991207,1343
18997,2019-05-31 17:06:51,141,76,37.18994612369356,-8.593506743494444,523
18998,2019-09-16 06:39:52,201,467,41.397041521405654,-8.42603575841553,337
18999,2019-05-22 03:51:20,99,202,38.786316728473096,-9.191142072252305,510
19000,2019-10-10 20:27:13,193,1,41.17136143605155,-8.559303529996237,1116
19001,2019-07-02 04:57:32,214,282,41.009385400396646,-8.64470927053141,1636
19002,2019-12-08 19:14:18,252,321,41.71983553290282,-7.473402767186854,552
19003,2019-10-01 10:21:52,184,442,41.3395002382211,-8.625840515045303,1212
19004,2019-05-10 14:56:13,37,209,41.17778205973698,-8.466450849772249,1697
19005,2019-02-26 07:22:05,46,471,39.33020721674259,-9.269239858081061,1409
19006,2019-06-23 17:04:11,54,528,39.82177236856343,-7.484304249655435,1460
19007,2019-10-23 18:17:06,92,235,39.08313625691394,-9.266086268338963,826
19008,2019-01-24 23:52:55,54,528,39.83203967787287,-7.4689354764123,1460
19009,2019-09-06 20:30:44,195,392,40.349738344859034,-8.041092611209955,1176
19010,2019-07-30 17:20:40,108,298,41.383743378611946,-8.771738637945612,1314
19011,2019-08-18 16:11:46,276,375,41.63740233272491,-8.753001713942288,509
19012,2019-07-13 11:58:36,75,241,40.73218900169508,-8.177353885179352,1152
19013,2019-05-26 05:41:57,256,424,39.40834834534783,-9.122989088252423,928
19014,2019-10-12 03:16:59,114,121,41.57959914511888,-8.181895689353667,1009
19015,2019-12-16 23:49:35,90,446,38.751538026861894,-9.286987127723933,388
19016,2019-12-05 11:27:40,120,23,39.33428864836579,-8.936473341991222,783
19017,2019-03-09 15:22:09,61,70,39.59539136540167,-8.405967166270855,728
19018,2019-12-31 03:00:54,43,222,39.34473681490881,-8.695736682208405,92
19019,2019-01-19 11:31:58,207,108,40.222937761422564,-8.428535951020343,1010
19020,2019-12-03 10:49:01,199,502,41.18705154037108,-8.140336630729276,463
19021,2019-05-14 09:45:21,133,103,38.80942111679377,-9.17933458886345,875
19022,2019-07-27 23:16:53,221,269,41.76016808917081,-8.557939807532671,470
19023,2019-04-12 04:17:44,125,93,40.585649344404075,-8.734341439369118,1145
19024,2019-11-05 23:18:31,108,298,41.395867834442406,-8.717496385228213,122
19025,2019-05-08 18:24:48,43,222,39.39872528305784,-8.671630229694982,92
19026,2019-10-20 04:56:15,44,191,40.871317345005195,-8.555086627410013,558
19027,2019-08-26 13:53:36,71,543,38.77961787436499,-9.238532202736703,1519
19028,2019-04-19 00:32:27,169,89,41.29122568569692,-8.228145857163673,1654
19029,2019-09-10 23:13:21,189,475,38.87095574498389,-9.05845444128563,811
19030,2019-04-14 21:37:50,106,470,40.47140595040107,-8.030466549668668,814
19031,2019-08-24 11:14:16,188,538,37.10431723173894,-8.254208065222064,1596
19032,2019-11-06 14:43:22,36,7,41.44049257745899,-8.19976902781506,310
19033,2019-04-29 05:47:22,103,122,41.167081734962764,-7.886905321958894,480
19034,2019-08-03 02:23:39,44,191,40.924588393211536,-8.553939878544014,621
19035,2019-05-20 07:33:36,45,350,38.67255416113348,-9.236409148594992,662
19036,2019-04-05 05:52:05,242,210,41.196912982170204,-8.594728450388097,1485
19037,2019-06-17 15:53:59,108,431,41.38217756754987,-8.745111837320929,1531
19038,2019-03-02 10:49:48,77,324,41.17181468638011,-8.371074390021676,559
19039,2019-02-23 10:00:27,165,481,41.57265276528713,-8.427178314949227,1014
19040,2019-11-24 07:45:47,171,185,40.91130957793706,-8.461689438397855,324
19041,2019-10-12 08:37:14,165,336,41.55263615260387,-8.39508244894342,879
19042,2019-12-04 15:18:51,201,151,41.41131224382364,-8.5219238932071,1644
19043,2019-07-08 11:49:09,236,491,40.60955413247319,-8.651899998078235,146
19044,2019-08-08 15:15:46,188,449,37.08912749515063,-8.26760144869454,313
19045,2019-01-20 17:55:58,266,124,38.726118126955555,-9.146933994439536,513
19046,2019-06-06 22:31:19,92,235,39.08682778051006,-9.258940378369088,826
19047,2019-06-23 03:01:32,199,502,41.20316539751479,-8.133042777861185,408
19048,2019-12-17 06:57:25,265,557,41.07575394662711,-8.603425015047996,1177
19049,2019-02-06 20:45:34,71,421,38.75561842784333,-9.229230463617519,154
19050,2019-09-08 04:43:52,188,439,37.08697992638974,-8.22989853114472,1376
19051,2019-11-19 11:27:41,46,471,39.32568950519533,-9.29037359653105,1344
19052,2019-05-16 04:34:58,242,563,41.23527720958496,-8.572482144812584,1185
19053,2019-11-18 23:35:39,53,319,40.72304040335388,-8.367331299768903,95
19054,2019-05-13 04:25:07,101,11,37.16830091911084,-7.498808887840172,615
19055,2019-02-23 02:24:26,12,186,38.65458578299445,-8.9962545862515,680
19056,2019-10-08 03:04:15,193,1,41.173821055792885,-8.549612997508909,1116
19057,2019-11-26 21:41:28,37,399,41.21306957446861,-8.553592224798335,33
19058,2019-12-23 00:44:23,240,218,40.869825871997335,-8.676731920053095,592
19059,2019-06-18 07:41:36,81,64,41.1667221185016,-8.634332742347617,1678
19060,2019-07-11 23:22:03,69,84,41.48235372553472,-8.040850841826696,1586
19061,2019-08-22 04:20:17,177,479,39.9788684344966,-8.45221924721596,1103
19062,2019-04-17 03:29:03,266,303,38.712136557888776,-9.16010929099979,1515
19063,2019-03-05 17:08:26,248,169,41.21173699346032,-8.641717585162269,1166
19064,2019-07-09 22:56:06,28,466,41.52338554548771,-7.81723764683619,619
19065,2019-03-10 18:11:47,90,430,38.78910452292488,-9.333175565337594,1157
19066,2019-12-15 18:08:00,152,219,37.11267908481526,-8.347520243617938,772
19067,2019-08-25 16:25:37,112,9,39.67505075393415,-8.144508312862387,212
19068,2019-03-12 07:39:56,71,421,38.74296838617583,-9.220455935900098,990
19069,2019-02-17 07:58:36,19,574,41.373737945985006,-8.319059519252967,1505
19070,2019-07-08 06:23:22,168,290,38.01740456730805,-7.854666547770751,858
19071,2019-07-28 23:29:00,265,260,41.09600971979607,-8.580418392010724,969
19072,2019-02-08 11:31:44,189,174,38.864172322210884,-9.06084687952602,1657
19073,2019-04-19 01:34:53,73,133,37.19075528627423,-7.683250624302936,547
19074,2019-12-19 00:52:33,186,44,40.06260634689787,-7.103328247833105,1393
19075,2019-11-07 00:02:39,266,329,38.70116735788061,-9.17861793361606,757
19076,2019-09-11 12:11:38,34,549,40.16837171236911,-8.794823953314838,372
19077,2019-04-02 08:20:21,188,192,37.09429431175022,-8.22932174627961,1465
19078,2019-05-02 21:44:16,266,223,38.71875336845436,-9.137561756259556,1428
19079,2019-04-21 10:45:10,164,216,41.013356688851026,-7.786052038841859,775
19080,2019-02-28 12:02:11,114,121,41.57274331492747,-8.270058421126672,1646
19081,2019-02-08 22:06:14,120,23,39.266577021269924,-8.845842312887042,266
19082,2019-01-28 04:05:17,81,343,41.175890939686134,-8.602157523991039,272
19083,2019-01-30 10:32:19,81,343,41.14771772307306,-8.585650462478732,1150
19084,2019-11-24 04:22:23,242,463,41.28053902278861,-8.628047412536187,1432
19085,2019-02-04 13:23:46,34,299,40.13459152623387,-8.851163974153824,384
19086,2019-12-21 06:50:35,99,297,38.76945409603106,-9.211261877124358,1132
19087,2019-11-07 18:18:07,173,102,41.559182003311676,-8.58576051192383,142
19088,2019-02-10 01:06:55,2,78,38.14261399457126,-7.459806194505917,582
19089,2019-08-05 21:11:20,21,456,39.02889702142658,-8.751464556822837,560
19090,2019-10-01 15:12:37,17,130,38.70608406833856,-9.34899022414145,1559
19091,2019-08-04 06:10:17,253,140,41.848575318410546,-8.424213305768408,544
19092,2019-05-08 01:58:57,212,254,39.4890117533876,-8.542271221172214,1481
19093,2019-02-09 23:44:22,41,489,40.35652721558978,-7.850446403908788,36
19094,2019-05-27 14:15:47,265,332,41.05891682590679,-8.622823984635618,1023
19095,2019-07-19 07:26:21,248,343,41.18483848358519,-8.632242897905485,1454
19096,2019-07-08 13:58:30,17,490,38.733901622618475,-9.411433301854183,911
19097,2019-01-13 03:39:03,239,578,40.65613669413532,-7.752442527823407,1474
19098,2019-07-28 17:10:26,254,244,41.29403807151129,-8.3641106187822,1521
19099,2019-05-14 14:52:54,82,353,39.758697176813584,-8.526512165864359,298
